sched,carga,pathloss,alpha,seed,jfi_slots,jfi_throughput,jfi_win,starv_p95,starv_max,throughput_aggregate_bps,throughput_mean_per_ue_bps,thr_5pct,nunca,gini_slots,gini_throughput,slots_vec,thr_vec,j_beta_-3.0,j_beta_-2.0,j_beta_-1.0,j_beta_+0.0,j_beta_+0.5,j_beta_+0.9
PF,8,True,1.5,48,0.9971390882989797,0.8898950176949374,0.9855843637214866,19.0,38,73295183.0,9161897.875,5473081.85,0,0.02960000000000007,0.1958430968785494,"1184,1255,1174,1239,1178,1270,1349,1351","5797924.000,9919979.000,5299926.000,8472572.000,5794657.000,10427601.000,13753247.000,13829277.000",0.9942463835386679,0.9956952313877789,0.9971390882989795,0.9985749723589293,0.9992890187018356,0.9998580653907748
RR,8,True,1.5,49,1.0,0.9860751003270312,1.0,8.0,8,53565718.5,6695714.8125,5722932.45,0,0.0,0.06589026827858202,"1250,1250,1250,1250,1250,1250,1250,1250","8231837.500,6700432.500,5923462.000,5995364.500,7282820.500,6821653.500,6995193.000,5614955.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,1.5,49,0.7448098077508841,0.7159407099410704,0.7100575468823761,27.0,131,88504906.0,11063113.25,4071498.95,0,0.30757499999999993,0.32702555918199616,"2897,1078,588,721,1601,1211,1462,442","27004298.000,9355457.000,4888189.500,6070964.000,14162754.000,10519967.000,12871534.000,3631742.500",0.6112917287301868,0.6659198024251448,0.744809807750884,0.8553343903361241,0.9236353862093826,0.9841451092585771
PF,8,True,1.5,49,0.9997994002483341,0.9920942264441768,0.9895329794072796,18.0,35,84041995.0,10505249.375,9303840.5,0,0.007900000000000018,0.049773608717879725,"1282,1245,1231,1247,1258,1245,1268,1224","12298506.000,10489651.000,9548793.000,9843340.000,11147960.000,10511462.000,11030340.000,9171943.000",0.9995977851674602,0.9996987154133204,0.9997994002483341,0.9998998312081063,0.9999499488865364,0.9999899951511084
RR,16,True,1.5,0,1.0,0.972075347008472,1.0,16.0,16,53398740.25,3337421.265625,2595349.125,0,0.0,0.09591813269649174,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","3232699.750,3002923.500,3287852.750,4173091.750,3180784.750,4191922.500,3789222.750,2689019.000,3153112.500,2600390.250,2715818.000,3876460.250,4168616.250,2580225.750,2933945.500,3822655.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,0,0.5325128488960285,0.5169189990102527,0.5105245310700659,61.0,1353,96805204.46875,6050325.279296875,709825.7734375,0,0.4989625,0.5125926181479519,"309,221,371,1554,314,1676,932,120,257,90,112,1164,1675,55,164,986","2841197.750,1998771.000,3457263.250,15417799.000,2851381.750,16553511.000,9032886.000,1060378.125,2355755.750,788865.562,988519.625,11345772.000,16669511.000,472706.406,1465602.250,9505284.000",0.4594355918673328,0.4843212084702873,0.5325128488960285,0.6529749283716865,0.7833893160222922,0.948595627660716
PF,16,True,1.5,0,0.9997283937899751,0.9857852692309038,0.994749334778814,29.0,49,86507036.5,5406689.78125,4564145.625,0,0.00923750000000001,0.06785362230331393,"617,622,625,644,622,638,634,614,619,613,611,636,636,617,616,636","5216832.500,5071046.000,5359663.500,6346913.500,5260910.500,6329427.000,5988460.000,4762891.000,5117817.500,4587717.000,4659554.500,6074835.500,6352183.000,4493431.500,4897520.500,5987833.000",0.9994551617470158,0.9995919680150869,0.9997283937899751,0.9998644129994622,0.9999322621110466,0.9999864614708743
RR,16,True,1.5,1,1.0,0.9056686381486936,1.0,16.0,16,47230179.375,2951886.2109375,1839772.4375,0,0.0,0.17238244877113607,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","2078744.625,5539154.500,3060618.000,1886038.000,4017542.000,2962074.500,2117013.500,3703360.000,3254954.500,3186087.000,3498113.750,1700975.750,1972047.500,2986880.750,2217646.000,3048929.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,1,0.1659470053946849,0.15191575413666092,0.16627646449776973,51.0,5942,100763071.71484375,6297691.982177734,21339.796875,0,0.7572874999999999,0.7760687858486683,"11,5913,285,3,1177,225,15,802,384,273,496,3,10,172,32,199","85686.039,62708344.000,2572181.500,21586.146,11423023.000,2000675.625,113237.508,7662122.500,3494006.750,2444466.500,4618727.000,20600.748,70566.711,1473023.250,260146.938,1794677.500",0.12584861216672497,0.13666875759798597,0.16594700539468488,0.28557850901392373,0.4777890856053865,0.8432506707140544
PF,16,True,1.5,1,0.9988534760260782,0.9496071351343338,0.9929208297168826,30.0,48,79210467.5,4950654.21875,3438229.4375,0,0.017537499999999984,0.12837992418741884,"612,688,628,601,646,628,607,639,634,626,635,605,601,620,608,622","3838040.500,7559902.000,5278669.000,3466594.750,6313298.500,5216435.500,3873508.250,6073192.000,5550767.500,5266000.500,5690711.000,3353133.500,3604063.500,4912252.500,4109131.000,5104767.500",0.9976397596401602,0.9982552846605748,0.9988534760260782,0.9994348651966809,0.9997194296901032,0.9999442021169773
RR,16,True,1.5,2,1.0,0.9371755970627679,1.0,16.0,16,49442538.0,3090158.625,2198569.875,0,0.0,0.1305209544461492,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","3079368.750,3114767.250,2283006.000,2931026.750,3083133.250,2684089.500,3684889.500,4126883.000,2245163.500,2974891.000,2170212.000,3182860.250,3003484.750,2208022.500,3216858.500,5453881.500",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,2,0.1855650795141912,0.1701572273020927,0.1852957258910865,66.0,4095,99699464.5078125,6231216.531738281,143083.103515625,0,0.7214624999999999,0.7432916905211606,"206,252,34,192,280,79,825,1542,25,210,20,241,241,12,354,5487","1818418.750,2236656.000,273209.969,1706674.750,2523080.250,677700.875,7824115.500,15221214.000,203733.594,1843084.125,158346.734,2146536.250,2126989.750,97292.211,3250443.750,57591968.000",0.13882055133112725,0.1517804142350397,0.18556507951419124,0.3235574058035886,0.5435088867905271,0.8835001898801709
PF,16,True,1.5,2,0.9991121489799305,0.9703309962798503,0.9932565642596266,30.0,48,81753141.5,5109571.34375,3961707.6875,0,0.014437500000000103,0.09224547811413464,"621,620,606,625,628,617,635,647,608,623,606,629,623,607,621,684","5057990.000,5144336.000,4180242.000,5040249.000,5215044.000,4600562.500,5917032.500,6444594.000,4132169.250,5014381.000,3972260.750,5157871.500,5128597.500,3930048.500,5367889.500,7449873.500",0.9981622525255045,0.9986452381788279,0.9991121489799306,0.999563546368649,0.9997836053656158,0.9999570107805315
RR,16,True,1.5,3,1.0,0.9608561825334296,1.0,16.0,16,51602001.5,3225125.09375,2498071.8125,0,0.0,0.11166465243601054,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","4040077.000,3710359.250,2958191.500,2751821.500,2722461.250,2668267.000,3446854.750,2945002.000,2445415.250,2675856.750,3969657.250,4352336.500,2716307.500,2515624.000,3277570.000,4406200.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,3,0.4081196614683323,0.39153345139499646,0.3966817177135736,62.0,715,97867720.59375,6116732.537109375,514555.1171875,0,0.5996125000000001,0.615413006101071,"1457,884,261,104,75,93,529,151,46,125,1108,2036,97,66,434,2534","14405942.000,8538238.000,2348659.000,926071.375,643999.750,822713.562,5013883.500,1337548.125,384554.031,1097818.750,10769918.000,20447744.000,831419.188,557888.812,4022100.500,25719222.000",0.3346232891546269,0.3601740865239115,0.40811966146833223,0.5345254183268524,0.6945731698955472,0.9246962243528867
PF,16,True,1.5,3,0.9996401295533608,0.9795390842243038,0.9938124626718948,29.0,46,85296882.5,5331055.15625,4450239.25,0,0.010037499999999921,0.08065677217159717,"639,629,624,614,617,617,625,618,613,616,636,647,617,615,621,652","6341970.500,5883558.500,5136972.500,4815128.500,4668336.500,4721422.500,5622294.000,4925214.000,4332785.500,4742224.500,6112461.000,6599552.500,4680155.000,4489390.500,5445636.000,6779780.500",0.9992714739326951,0.9994568923055659,0.9996401295533609,0.9998211698634681,0.9999108619318134,0.9999822167692015
RR,16,True,1.5,4,1.0,0.6234784395518906,1.0,16.0,16,27173705.0625,1698356.56640625,780619.515625,0,0.0,0.3323268342736414,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","6300648.000,1936688.750,1896696.375,1201918.375,993502.812,794514.312,2065024.625,1016127.000,1400393.375,851661.875,944822.062,1617972.375,2979203.500,1094515.250,1341081.250,738935.125",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,4,0.07206740490901946,0.06864519842723309,0.07204572513629905,12.0,8287,102893507.99951172,6430844.249969482,4785.457275390625,0,0.91795,0.9258350689734978,"9303,64,69,6,2,2,94,5,9,1,4,22,400,4,14,1","98130840.000,399787.031,421116.719,30327.189,8484.904,7668.129,592732.438,24041.514,50231.523,4994.519,16959.697,124701.852,2988517.000,19330.586,69616.625,4158.273",0.06882013058420057,0.06965107735073098,0.07206740490901944,0.0891574103928591,0.17514246385472246,0.6844929849068775
PF,16,True,1.5,4,0.9958115370104113,0.7993104996016022,0.9880803672302129,33.0,60,51706302.625,3231643.9140625,1905853.4375,0,0.029875000000000096,0.23771187715653253,"761,636,636,612,602,594,642,605,616,596,604,623,665,606,620,582","8435472.000,3804571.750,3801507.500,2664801.000,2189339.750,1946369.875,3892366.250,2306566.250,3012716.250,1941556.000,2187572.750,3224633.250,5272529.500,2407419.000,2820135.750,1798745.750",0.9908847260162226,0.9934468709813875,0.9958115370104111,0.9979913382951864,0.9990161805180143,0.9998064326814781
RR,16,True,1.5,5,1.0,0.9552254760901066,1.0,16.0,16,51209389.5,3200586.84375,2510013.5625,0,0.0,0.11578680983396605,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","4923249.500,2587019.000,3661430.750,2884224.500,2652928.000,2511110.500,4222369.000,3050094.000,2734230.250,3565829.750,2590468.000,4120484.750,2848556.750,3111910.250,3238761.750,2506722.750",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,5,0.30302228120409513,0.28457521207364234,0.29842207823444666,67.0,788,98774542.53125,6173408.908203125,506976.3984375,0,0.6553625000000001,0.6738654405620996,"3731,66,767,149,81,62,1693,286,117,581,55,1600,128,270,353,61","38655736.000,562158.438,7344084.000,1328781.000,697290.375,535250.375,16868068.000,2622903.000,1016264.625,5464012.500,468148.594,15841149.000,1133046.625,2446282.000,3271449.000,519919.000",0.22688598774910812,0.2517618757097364,0.30302228120409513,0.45047410409328503,0.6428817075008624,0.9136389221110608
PF,16,True,1.5,5,0.9995189515190129,0.9772461538610135,0.9938329875566133,29.0,47,84391555.5,5274472.21875,4448047.0,0,0.011462499999999931,0.08363064425622535,"663,616,634,615,614,608,643,622,615,628,614,639,620,627,627,615","7067289.000,4488582.500,5900893.500,4895127.000,4596514.500,4432532.500,6516993.000,5265243.500,4747248.500,5680215.500,4453218.500,6418741.000,4837291.000,5248649.500,5377643.000,4465373.000",0.999021024138418,0.9992721216902228,0.9995189515190129,0.9997615607833508,0.9998812983687767,0.9999763422270198
RR,16,True,1.5,6,1.0,0.9110618540567855,1.0,16.0,16,46995924.375,2937245.2734375,2130000.28125,0,0.0,0.1502092533516104,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","2968375.000,2415443.750,3091771.750,3319061.750,2150709.500,3031105.500,2760228.250,2881214.750,2337628.500,2654293.500,2067872.625,2287437.750,4434974.500,2671399.000,2182045.750,5742362.500",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,6,0.1411304034992753,0.13082855830385942,0.14094166141115502,70.85000000000036,3192,101358803.65625,6334925.228515625,174224.359375,0,0.7987124999999999,0.817747371743548,"179,49,216,380,24,224,144,190,42,93,17,29,1962,95,25,6331","1551831.000,406815.594,1928117.625,3429797.000,187817.656,1932854.125,1235607.750,1622359.125,345023.125,783434.500,133444.469,222036.891,19501972.000,795550.750,198842.047,67083300.000",0.11461775702394228,0.12224328765547214,0.1411304034992753,0.230144744812342,0.4371219004834231,0.8512810791563329
PF,16,True,1.5,6,0.9987797308760049,0.9615889545579142,0.993594786384886,30.0,49,78857769.25,4928610.578125,3979770.4375,0,0.016550000000000065,0.10213018203181035,"628,606,628,632,615,628,619,628,608,618,604,611,654,618,608,695","5076910.000,4338994.000,5191187.000,5496248.500,4017418.250,5115632.000,4784618.500,5019524.500,4216479.000,4554183.500,3897683.500,4114251.750,6703908.500,4669406.500,4007132.750,7654191.000",0.9974509668750962,0.9981294537912238,0.998779730876005,0.9994028767519609,0.9997046211538443,0.9999414267170407
RR,16,True,1.5,7,1.0,0.9155933033932071,1.0,16.0,16,49056935.75,3066058.484375,2226004.125,0,0.0,0.15656366917240638,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","4986043.500,2507966.750,2572835.000,3805061.500,2712948.500,2230323.250,3075086.000,3884523.000,3188548.000,5306876.500,2273851.500,2832094.000,2377353.750,2792840.750,2213046.750,2297537.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,7,0.20893054038998407,0.19769083340258808,0.20752291269559728,57.0,3019,100927608.859375,6307975.5537109375,211626.44140625,0,0.7622,0.7778545294348036,"2931,44,63,767,83,26,164,818,274,4463,39,142,44,83,27,32","30315426.000,358492.688,538395.500,7311266.000,702539.250,204046.625,1458056.000,7829717.000,2459397.750,46638452.000,324977.656,1230002.625,371002.188,704207.938,214153.047,267476.594",0.17302183165871765,0.18421972442089626,0.20893054038998407,0.3029993574844542,0.490479886281702,0.8629368151705891
PF,16,True,1.5,7,0.9990476278772972,0.9637395718597753,0.992878695891538,30.0,46,80844543.5,5052783.96875,4169202.75,0,0.01507499999999995,0.1010294177274933,"661,612,622,632,618,611,621,636,626,680,609,627,614,611,610,610","6978707.500,4286222.500,4582697.000,5961321.500,4695665.000,4178049.500,4987356.000,5997848.000,5286552.500,7365180.500,4250597.000,4910172.000,4304036.000,4653142.500,4142662.500,4264333.500",0.9980333192013675,0.9985483615065371,0.9990476278772971,0.9995314022117867,0.9997675773580906,0.9999538136014723
RR,16,True,1.5,8,1.0,0.915345850290945,1.0,16.0,16,47374090.125,2960880.6328125,2084092.03125,0,0.0,0.15405790224266602,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","3630187.250,2198309.250,3496962.500,2129145.500,2090024.500,2225423.500,2860289.750,5702460.000,3217904.250,2924512.500,3556582.500,3536417.500,2806368.250,2276929.500,2656278.750,2066294.625",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,8,0.14985811673280724,0.13691078480321645,0.1501427595118395,52.0,2444,100464127.3203125,6279007.957519531,111716.634765625,0,0.766025,0.7852200691977531,"819,30,554,16,9,20,173,6303,354,191,650,596,130,19,107,29","7761189.500,240977.375,5133264.000,125642.906,69937.820,161765.391,1508979.125,66604592.000,3174765.250,1657212.125,6063221.500,5527704.000,1133464.625,151033.656,919365.000,231013.047",0.11563006223937203,0.1245845555568231,0.14985811673280727,0.2654527149397787,0.47500488916000017,0.8563070811766268
PF,16,True,1.5,8,0.9990297423142643,0.9620882756141559,0.992860481845359,30.0,52,79740986.0,4983811.625,3866250.75,0,0.015062499999999979,0.10727139977301015,"635,613,633,607,609,608,622,688,624,624,636,638,626,607,622,608","5965682.500,4116124.500,5713931.500,3857539.500,3869154.500,4040283.000,4924941.000,7573440.000,5358407.000,5029655.500,5797689.500,5757885.500,4918069.500,4037819.500,4771936.000,4008427.000",0.997985791746212,0.998517355976448,0.9990297423142644,0.9995237041959661,0.9997640129526134,0.9999531437861555
RR,16,True,1.5,9,1.0,0.8925274256602804,1.0,16.0,16,47675757.25,2979734.828125,1937173.15625,0,0.0,0.1876098540495652,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","4421994.000,2639727.500,4542857.000,2816725.500,1991119.625,2178464.500,2247011.500,2329263.500,5050627.500,3389279.250,1792326.875,4491099.500,1985455.250,2764944.000,2869865.750,2164996.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,9,0.26846114976283497,0.2599546035891951,0.26450706246568884,29.0,4954,101689865.05078125,6355616.565673828,23418.1474609375,0,0.7419125,0.7508848114018625,"1864,80,2071,116,3,16,12,23,3561,398,3,1623,6,110,105,9","18911242.000,666490.500,21253102.000,1017178.312,23236.850,128050.430,98659.328,184235.781,37289244.000,3698475.750,23478.580,16414471.000,47709.910,944209.688,916664.125,73416.797",0.23093412192931492,0.24541351748650397,0.26846114976283497,0.3307100361326878,0.4563542884305274,0.818839622043251
PF,16,True,1.5,9,0.9986530168109254,0.9408529819530029,0.993098201297102,30.0,52,79179609.5,4948725.59375,3597423.8125,0,0.01990000000000003,0.1378053777847945,"655,621,662,622,602,608,611,607,674,630,603,654,599,622,624,606","6704183.500,4678111.000,6846646.500,4842700.000,3628279.500,3949172.250,4040407.750,4158677.000,7273863.500,5588460.000,3504856.750,6689802.500,3691475.750,4856482.000,4846218.000,3880273.500",0.9972617751717185,0.9979626962411758,0.9986530168109252,0.9993322587451959,0.9996675911415199,0.9999337542734389
RR,16,True,1.5,10,1.0,0.9110621791845745,1.0,16.0,16,48117888.0,3007368.0,2225734.0,0,0.0,0.15622015922643984,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","4496326.500,2789400.500,2243779.750,2274057.750,2335331.000,2502768.750,3006260.750,2751526.500,4693260.500,2653683.000,3494683.750,2374716.500,5285569.000,2171596.750,2574162.000,2470765.000",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
MaxCI,16,True,1.5,10,0.2129738344095384,0.20364692067532011,0.21146496350094193,49.0,1979,101605568.03125,6350348.001953125,186508.12109375,0,0.7737875000000001,0.7867122556003734,"2015,115,29,23,34,40,200,106,2332,62,493,27,4419,22,51,32","20437796.000,970121.000,241200.312,188971.500,280991.469,343326.625,1773679.625,900421.312,23932156.000,511848.406,4574238.500,218454.984,46381408.000,179117.984,417000.469,254835.844",0.17875278366043543,0.19081261718582784,0.2129738344095384,0.28804296730406675,0.45534030692354244,0.8452869577581855
PF,16,True,1.5,10,0.9990163285622444,0.9570881131376077,0.993335862175981,30.0,46,79932919.5,4995807.46875,4107063.25,0,0.015050000000000008,0.10749764135038253,"657,622,611,614,609,609,622,620,653,617,630,613,679,613,615,616","6807935.500,4801386.500,4174088.500,4109139.250,4266267.500,4390154.500,5148271.500,4716790.000,6871065.500,4573036.500,5688459.500,4174639.000,7376580.000,4100835.250,4445285.000,4288985.500",0.9979712821288929,0.998501561470608,0.9990163285622445,0.9995157419681004,0.9997597515824844,0.9999522497883618
RR,16,True,1.5,11,1.0,0.7216374346118988,1.0,16.0,16,33924094.875,2120255.9296875,1090497.40625,0,0.0,0.2871667375160145,"625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625","1915378.750,1436004.500,2084430.250,2913538.500,2726416.000,1632708.625,1574517.750,1095546.625,1075349.750,1501286.250,4013468.000,1699314.875,1542813.125,1282328.000,6293280.500,1137713.375",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002
